FILENAME, QUALITY
OK2CZltrvfZbpTWB75LWMFqxfpM2_counting-normal,2
DTvGOScaAzWfSBXf8B8uF916AKP2_counting-normal,2
EiXN9D41sOZRBpHVHCLq3QUpKrq1_counting-normal,2
9CjIhgGiWqP4wrhOximVkQgE8tq2_counting-normal,2
dwCHWFYULRfluqFV2B10a2aUavI3_counting-normal,2
gdt5iG6NWAWoK1edYqNFXUuZXQS2_counting-normal,2
F349Of1rExaZ82Od6sp2jEzInKj1_counting-normal,2
an56VxZWQ5RKFCHxW3Y0NquAEcA3_counting-normal,2
HSgMHc61GdN0PC5BSzR6X96yzZw2_counting-normal,2
vfh8Qe0ILbWxIEeQGC0GWyLe3yt2_counting-normal,2
VWfBoslFF1fFUnApuT6svVPDbi52_counting-normal,2
gGuUN1zRpINudd2X5CgQvDfJY0E2_counting-normal,2
K8QeHIukfghK4kOQx8LnffbLWP12_counting-normal,2
NxnNleTNUYaE2lndP2HIlGUbimy1_counting-normal,0
Qxsv89ELtlUniEBfEvmDldEdZBy2_counting-normal,2
LC266EVhXoa7KP4o3naQ6oZczml1_counting-normal,2
Ml6JGK0BGDYiU7CulDVQnD065BI3_counting-normal,2
SQb3JATyGKUZvdfaoVEBhhB2d752_counting-normal,2
IVQDOUP0a8cwMvCkp1TnZ1FI88Z2_counting-normal,2
gWIawRTh97MMSACF9Mq9braP8s12_counting-normal,2
jLxswjEWjZQh3Wg6Dzu5VCoPhG92_counting-normal,2
PzAQz6zDDcPbdSePDK02jGd4Rm42_counting-normal,2
8t3IFTtBOVOtvpX9aX2vryuhSaG2_counting-normal,2
vtgAUePTOhhqlyo7DiNxlnghA6h1_counting-normal,2
DINJ1hI4xpQ0fcf7TsZN4pjXrol2_counting-normal,2
TQx9HF2p3pXksgf5YNrpQSh81qu1_counting-normal,2
exj2e14KykUjLNwbOGgOgFieo8a2_counting-normal,2
PR1ZyxKH1MVEQjjCaRsghm8DrEf1_counting-normal,2
ohWVIlRU80fBUC72G7JxfjOJeND2_counting-normal,2
sh8x9M4ZeXXllQvCiFENINxFf9h1_counting-normal,2
EVEnOepr9yaACgz1aJgRRoNpqaw1_counting-normal,2
uzZEBGlFZ5c1dY39rmcphVB0s1q2_counting-normal,2
Fsy78EiP9pOaFmMc6VjdI30SMvV2_counting-normal,2
EBJVTXGpKucYUqz7evI887oS1162_counting-normal,2
DQbyjZoEh1chrWRqOkPrUsxvqpv2_counting-normal,2
Ou2g3o2wWgXZuyjlZr8ZABItDYx1_counting-normal,2
LShW1854ahW9IMubCKJH9L3Kdxh2_counting-normal,2
HLrE1Z2wnQSraudLRqiWgR154rA3_counting-normal,2
sjRWRFsE64R2o0ZFdGJe8PlWwlM2_counting-normal,2
TPrDC0bAYpdmhKxfDzCivJnfpKP2_counting-normal,2
sEXwP0TZ79eEEbNZR1KRl3nLvN22_counting-normal,2
Akn9RWpa1hMNtsrYVHGlBsmHkAB2_counting-normal,2
uSboUuoU77ZRC3vwywgE8XqvzQu1_counting-normal,2
itvtyBYukyL63vESDviOtQzwGit1_counting-normal,2
qkdJKHOBuAYsKvnxbLvnoJ5Dc8y2_counting-normal,0
zLM432Aox7ZcmTXoglELTXNAVnf2_counting-normal,2
imJHn5lm2kNb8LxmSeTGBtm5vAn2_counting-normal,2
eW3UMx8SACOoZft0ZOLZUIVaTFb2_counting-normal,2
zhSebSRltXd69mGoGRVeYZ5eQ3l1_counting-normal,2
NkibhMc8cVQQq1cj4RSU3NkkMW33_counting-normal,1
hte8VptUoGVFEqvHpbh5brgfcNP2_counting-normal,1
UJqJesZ2UHZm7YnsQZkzNzXdoFC2_counting-normal,2
kus7obTENSPvUNbwD2yi6vUi0x23_counting-normal,2
qpCGgfO05mWt67NzsFBKWJ5ZF1U2_counting-normal,2
ki8Scyp1FRUOGvhgpjYjYFgx0gp1_counting-normal,2
lRTZkLVfotSCNqqchfmOZo4Zc1o2_counting-normal,2
qf3n0FsFJkfsUbOFngrrxDd5x7m1_counting-normal,2
LBNOC0NrwANadd7m4SVO9cT0dyH2_counting-normal,2
ywGZDcK06JdLH3XuSOVMKASD8ex2_counting-normal,2
t2pbxfq394a4oOVoHrwbiUFV85G2_counting-normal,2
NZ7eJVaMFDMMhpOKZ1ztgkr3fVO2_counting-normal,2
vwqgm68Z4gZ9T5Ry9T4u8tYsJxn2_counting-normal,2
ARnHOwUIKyfpC9ryG6AqrTcksmq1_counting-normal,2
gdMY0DOvz8QrFltj0X4Ez0PpsHS2_counting-normal,2
pUOk49eAwAcbHBwdL3OldmF1iHd2_counting-normal,2
W1c56dgBsoe34ilAX8vAZs8tNcX2_counting-normal,2
gHDyWKwAjxPkdxg4hh1hElbzbbR2_counting-normal,2
cV9R1idnuDfxw4jmzpA7Sj94O5J3_counting-normal,2
VOj0YLhyFhRIvXu1YYcWHVa8esT2_counting-normal,2
vulAApAIpgcosLjfJtaN7Rrp2jo2_counting-normal,2
xa2v8z3Yzgb9dFrq2gEZz6oS7fh1_counting-normal,2
PlsyeCq5jHO4E70iZHfrfHSqSJu2_counting-normal,2
pnoznkafNcbciLGFDaDsiyKzf4W2_counting-normal,2
JdsUKe6JKBdfU7NZC6KeU0z2xKh1_counting-normal,2
hP0R5MMdSNThSMZ7TNLjU7sxyws1_counting-normal,2
GrE7GAhI8UUX1BK0QHOBGLvOQJb2_counting-normal,2
DRBAZX64nuVtqBQf13gH7r36Mh52_counting-normal,2
YiFpl4utCGTCGxQHqjYMOUgKlV63_counting-normal,2
OllJVQmVKDgnUjNCKFCP0tPlQU03_counting-normal,2
fci4w1K0PXhKOJfLlv6dql3YRU23_counting-normal,2
tM8IvvHCyCXpEsx5T6egMVLj7Lu1_counting-normal,2
Jw7YMfwGqMX22UbHh1TTgYMTYWs1_counting-normal,0
QU89L9WuhdW74Fj41RQwBPCl9Vv1_counting-normal,2
hD3OkVpgQJNlJSQxLgzqXzHp4jr2_counting-normal,2
xwHQrG0KwjTLJvBYVtVXfHp4JAd2_counting-normal,2
xKW2EpGmJcfigLecUTLVXEWQHPg2_counting-normal,2
PWXapCML3JSGefaCRAxKjCNp0Ps2_counting-normal,2
nDhgdZFoNRUBm7qY6tw3z4ZLOdw2_counting-normal,2
xyM7qnHrkeSfQsGyRCsomcKfMDG3_counting-normal,2
Y5YzktJpmdMp3h3YOTEWcxE41F83_counting-normal,2
HRtlc2Oedzd7Q70BgFjlJGMbyPL2_counting-normal,2
vxQXoOBf9Oa0zTwHaKRyHqiUQTB2_counting-normal,2
zHug6OwMsNQnCCKu5TAiHKddqer2_counting-normal,2
U5XZPZXjrqNPn4Eo3T2Ti46VNVJ2_counting-normal,2
Qriv4y0rwfWRZDatFMOj9zdXeB43_counting-normal,0
RQqyn5Ur0gcPPYhafDG9DDfIgVh2_counting-normal,2
lS9YdIeCTmfaDKr4AgtF1hjdlR23_counting-normal,2
RgfYXoDTg6MBu6V0xKMEjsMfY8m2_counting-normal,2
tkr2LeHuJyNXW3uM4NUZBmp1qIb2_counting-normal,2
HtCYru78WihN83VInC0etddLCv62_counting-normal,2
GANtY5XDqOUFMC2lEizSdBuainB2_counting-normal,2
trc6AC5IMYOoTnAeupgXR8YovHj1_counting-normal,2
GMjhTrVkYsfH4RWjGFLCskzNnys2_counting-normal,2
gfAVpM1IV5RhiO6CAiOjjn1AHVG2_counting-normal,2
Uy5OhcHEQXY65CsYbiRPtN7RVBf1_counting-normal,2
2jFheyh8bLO5peh0HPYGYjH5N9x2_counting-normal,2
XlPcBLOUHdNZwOeNJvVy1KfjQDf2_counting-normal,2
UbRWBwc42vQH5WKiUUP89RvPlA92_counting-normal,2
PAngvEIaGxXq92VkTOyQPquFkVI2_counting-normal,2
rsVzlx8x0INOnHAt8Xu6jrxeGqG2_counting-normal,2
Su2HALYyJZVvRBh3BrmWmhxkvky2_counting-normal,2
OnSOmvzzE2WLcwfrSyNbh0B89n72_counting-normal,2
TXlvBOBGo0ReXW3AHhF5acgJ5Hm2_counting-normal,2
zir8PPnBwfOaT05GrKj9nK4opfk1_counting-normal,2
l4rsSAm6LtVu9k22v8PJnYp1pnC3_counting-normal,2
MEEGIoNSX4exg4oIL3Q9MdysPJq1_counting-normal,2
1irqEfgfrbXwr2ymwtkMB1Y0rnB3_counting-normal,2
zLJnwXeJwCZI7uk7aDmLweAZCIl2_counting-normal,2
uqD6aEx3ObQK5DE4GH900S42U352_counting-normal,2
pitYbc063SXoFPZmDTvyI6yGxLm2_counting-normal,0
vwUqgVSWMCWzCNxdD8uE97pk0I53_counting-normal,2
gX0K8ASvV0epRvdo50i3a27JEUC3_counting-normal,1
rGYIwhkeGffRq318R229inpudYg2_counting-normal,2
5FQMhLSr6je06dBSJvZjbiddFID2_counting-normal,2
5pGi7OUjz9SyuylhXvZQ7rWH6WW2_counting-normal,2
qr3tupBiFNgeVUX9N4ct8GigLP53_counting-normal,2
aDPRTmlNZ3XLxOMP2KafJi1lnWz2_counting-normal,2
DwCHgxHJFhf0nAqiQfHS3lycTuv2_counting-normal,2
JOimE3qKkOWxkKYIDBvIpXgQ9HJ3_counting-normal,2
GSetkkCdEWe7ZoUia8WEkILrlkc2_counting-normal,2
VhY3VgRdsbasG2EvYQxcYDN7Fw72_counting-normal,2
4achmXwhZ6UIFduMW6ShHrJpRPV2_counting-normal,2
yiPghdPwkdfosD5DgpsWCwryhI12_counting-normal,2
NKfo9DcpbQeYHlZ6pHDOwRx08i72_counting-normal,1
RHVaEkR1YzMXV33Bl1ScXlpBkpA3_counting-normal,2
yxCtaUoJBHXnzfMfxfA9rJGR5ue2_counting-normal,2
pR9duBb0npRqbWq9Dqp5IK8w4582_counting-normal,2
5FnTn9FS7uUjXCbNzKuQY28pI3G2_counting-normal,1
EPA8c37Cb5e2aaUfisoVCzoxMnT2_counting-normal,2
dlSirkwl7JPl36hawynOTHhscyy1_counting-normal,2
YRwYptwqVUfHZbZh1hiqsczaT8m1_counting-normal,2
fezNxeyeMSSvqIiQvCsQROuhbNv1_counting-normal,2
yHRFkSwYEehBF4AtthYzXkR6jUc2_counting-normal,2
uJEVN893b2Pntd1Ck3cdY7RZZRo1_counting-normal,2
RYJRtbTc26a12dQ5ddAwV2hJ4Cv1_counting-normal,2
T9yi2QIANkPz28yo2bSNHTtpyJw1_counting-normal,1
Pjs0FDjZUofs8mvB3cjg0Hibe8B2_counting-normal,2
RJCywZ62exQqXX42zLDhAuaVjdt1_counting-normal,1
oNB3E8WhVsOEhgx0sgNm0Czv5bK2_counting-normal,2
KJQP1HlxlwfYbc7ogIxZ2Hklyym2_counting-normal,2
g9WjuKnjoYZYmLVDY86u4JIwZ333_counting-normal,2
Hsd2XPLTHxa0q43WgjzaQl22cB42_counting-normal,2
uiMtR0VGFIaO3CQ1Tl8znyjlyHF2_counting-normal,2
XCgsAnLqDUW7V3qSgO6exYqSvvB3_counting-normal,2
L6zbMqqGS1et0kjPXmSsLUI3vz22_counting-normal,2
Q9mjuJioRUSHLiSgS67ZTjRtCy53_counting-normal,2
8XoAGDSPjVWjpjfIDHrIiHd4NEC2_counting-normal,2
eSJm8nx2ygT4ZzQRzgYKpJiis1B2_counting-normal,2
YpvrpmeZ2bRKrSUIWVe8a4fzSHg1_counting-normal,2
8EgdDA1cAtS34CbZDTuyPsJw51Z2_counting-normal,2
8FnL5QpBazelNsGBTVkBuTSpMEt1_counting-normal,2
z3dpsRp0YuPntedc6sgMaRfW04t2_counting-normal,1
NjtxNlfMRXSjUPgbkzzV7CCxvRB2_counting-normal,1
MQSayo88HXcUcse3I8S4Fp3V52C2_counting-normal,2
Ahv0311uRogDaFFI4X22nzsNVvK2_counting-normal,2
HCsgRpbj4vdEXoAjjSDJj9vQFbB2_counting-normal,2
ORaul0HINZblPYZIFh9V1g2G4q43_counting-normal,1
pOWaDLmSdob8jJcu8rxztAhHRIo2_counting-normal,2
60oNWRr2WRghY5hOnlBUBAjMgjH3_counting-normal,2
KLjaX6zFZccy7YNw6CQ3fkzzwkt1_counting-normal,2
sCuADSA3CjS3U2e2EOYEAt3Hqh32_counting-normal,2
xxeoHryZgjVJhQiY6LAR7EDABMn2_counting-normal,2
0W7xMFW538WmDghkiujx2v4xVnt2_counting-normal,2
xJyoUt9euYQsPrWglHIDGqjtOjg1_counting-normal,2
E3gn7SKrMhOK49iJSeIAEa1s7Kb2_counting-normal,2
h6fnYcaAXxMQWF7H5QbSx4PVajk1_counting-normal,2
NPwHtrWOTPgBVHkElhwB91qJXts1_counting-normal,2
hmqyX7Xq7gMmLDSmb7MtmLc92R93_counting-normal,1
Hx0gMpwXrbhBp9SV7clzSDQ50EM2_counting-normal,1
vEuocXKs0mhMOO3e5l5ZWImJG6O2_counting-normal,2
SkZeafTL9dd9dwV9nEbNrszqc8u1_counting-normal,2
N0YQy11YpgTDM6243yERZXmKVas2_counting-normal,2
SwrvfymSTCSlj270wmp4wfo1iV83_counting-normal,1
ThEx12Qb23UTenYWttvsRvioxqE2_counting-normal,1
ZwwWzt46hVhcDukhR2G4bCNnZe52_counting-normal,2
YKJ4AmuaSThm9fM7nAE2rxLs9Bm2_counting-normal,2
FYINlRe3mfOO34R8QcT3skESVRl1_counting-normal,2
5nQ62bLiPbamvooxCdu7eLFCaDm1_counting-normal,1
1iqECx2FTmg6fkTzjVIZeN7ymnH3_counting-normal,2
3k5Rnc8QjVP7LRKe0SV3R8WsfQh2_counting-normal,2
RTuiIzd8iGX3h3QWpU5CIJYHqD32_counting-normal,2
0xWyChUEHYOWQLxEAL3ln4FDtUL2_counting-normal,1
DYiC8Ym6NBgFGQMSLy104RVs4b43_counting-normal,1
l1ObBBBZYMOCAlTxeFyd1ToMwjy2_counting-normal,2
zdUE4UjuVwXhBeBZqWBGCDL9CSx2_counting-normal,2
dGYruZO8jma3p1x7KKIXmuTbQvA2_counting-normal,2
mikiKeqF4SVTeAyZiLFsC6FpGEO2_counting-normal,2
wr9fXFGgtfPzQMIXpgDlBU8I01H2_counting-normal,2
rXM1xzEoPifwWHJUFngAdye7u112_counting-normal,2
pqhuVm6oPbd3A4FSf5p9shz9OO02_counting-normal,2
xvMgeb7JIxMhve3nHltF43FL1q52_counting-normal,2
DXIw27Fbg6PgosoH84rFPOVaQ5q2_counting-normal,2
t19ZtqDNiJd7nL1SntNpS8KQDO73_counting-normal,2
VKV5w2sVwhequJqUVG2kaaGakiq1_counting-normal,1
5ulPmiY2NpQMXjnjn5w8unXOOnl2_counting-normal,2
mpN8LVqfHAWvNZZrJw5cQ3vOVWg2_counting-normal,1
kWZfsgqkRvaNmjgcH1lKSRIwbdp1_counting-normal,2
kirLJEuOWzYOWBeTC4CRHrTTRVv1_counting-normal,1
y7dTHpmIaYgPwbazH5f8o57WHoH3_counting-normal,1
JCnMZyujiFf0m2QpwIlpld2ISDF3_counting-normal,2
cPASvlDX0wewuwxfdbJgqqjYEH13_counting-normal,2
xWTTsT9hVwcXT8vPHsyivbqX3CC3_counting-normal,0
hNAGUEhL2Nh7V89at3yFEjQYo6c2_counting-normal,1
Kck5aZ8dc5N49j8UPNqpsoHrKgA2_counting-normal,2
HHKpf1D4mWga1lxwcxAQjZAqELv2_counting-normal,2
ikYIaaUJutT91dYfNqA7iQoAQKN2_counting-normal,2
FxxDIIr8jQRkvmA2rqn9rUGGXlI2_counting-normal,2
96vge8k4YhZKRuYBP7T1WVw2Ouz2_counting-normal,2
IvPA6FZJ5OSNOllqglmE2mkcnz83_counting-normal,2
OAtQ58EyToOK0NsnlDdwpFnrwF63_counting-normal,2
w3QJygDVetN5sPAsKTXe273bpau2_counting-normal,2
MvMha3CRSic03lfuBh8UIj7k3ak1_counting-normal,2
aohEEUYh09Nbb1k0HlGwxPcuD663_counting-normal,2
ck8pNfygbfardUsaoS2NNVvMTt83_counting-normal,2
1CtdDsZvTshuIGrVGvF9pilcHP13_counting-normal,2
4gkSRZ0IWxVAOJSuVEFhQqrzIYx1_counting-normal,2
Fi4TZCxqYqMvq8ncC4aYajCVRcz1_counting-normal,1
x9L8LSXL39VqXt0Y00ekk3G9Gqn1_counting-normal,2
YwhRHergRUamkPHHq2Vo5LA0WIw1_counting-normal,2
eD46zs0Gr9Rm2dRnRvkdjI0jc953_counting-normal,2
fuZ1Iu9k84gcTbZKIWElwq2RsLo1_counting-normal,2
kufd2yIRZccwghYMiRxdc1Gc6VH2_counting-normal,2
S4QDAi84LeV9bdeIeITuXAPSfVE2_counting-normal,2
nDTky90V1seGFJaYNa0m4Io1eYQ2_counting-normal,2
XQVpgnaYz4NHmXRFWov9lBKP1tg1_counting-normal,2
L5tZkFTeajV4uDCQnvbWLNoG5az1_counting-normal,2
kaIGgo2Cw7ff8AkV7vzWQ1KArwm1_counting-normal,2
KXQDb2qDnpTQTTqx3JivfvB8zz83_counting-normal,2
GuZQNW2ktwaUr8OxHPLN0iVGy2G2_counting-normal,2
5dHPKHgDlcVJOWjQMg5t46IN06H2_counting-normal,2
H1Ml5J5BxFT5aJB3687GpncQjOi2_counting-normal,2
jkP5JFFckOVBrO7AaRcacyXkgMk1_counting-normal,1
tAqfUCGTWKdgIF95SfZU0gtLPZt1_counting-normal,2
gkgap61ehlgkpjvtbEm1EVbhv8j1_counting-normal,2
Icj21hlLQ5ZwFOgpuekc0Bn7Ucy1_counting-normal,1
aESHvWgJIodaDacHGg6i3o05bYo2_counting-normal,2
jzZNRqxGsTXZVZJbipHEyBaGPAI2_counting-normal,2
Xq0KTVn9T2TQhl644ZuZHT5ByQy2_counting-normal,2
GLIDHIQIWigOOPXUqR9SYKIN2v83_counting-normal,1
L6ScULj3LRPFLYdvs8HdWpzhkdp1_counting-normal,2
8BmywU3Y0Xh4xucX5Zt2xXDkMzB2_counting-normal,2
SeJVLdrWddXdcxmY9Q51FUjCFRv1_counting-normal,1
ZIsSazVaDRZmnV0GzL164wnjQGV2_counting-normal,0
qvKy3g7enMOhjEGqHPtNrrrExQl2_counting-normal,2
tI9LqJQg4iXQcoyp03PsKbJaBsp1_counting-normal,2
kCKhyeak3fP2IsFcRgP3AOPBDvz2_counting-normal,2
yMd8IFHnWWYgs6CNSFypl9QhFGu1_counting-normal,2
j1vkslz2yvP8MMGGhjPnZE4CVlg2_counting-normal,2
HSj0b9JLMjVfqxpQi1s6OVQXkZw1_counting-normal,2
chMsCb2SqaYxVB1lc93vPGPa5ho1_counting-normal,2
imhxF3UQDZNVEnNeyw8jOAsgtjv2_counting-normal,2
y8aGpi9HTmaSDBAKR70SEv9w4Ca2_counting-normal,2
eQQfGXkyq4PbUnshUIBuHNt9jcV2_counting-normal,2
WOAtvJdJe9OsuTQIiW5qhNlwaR73_counting-normal,2
xthD326W2odUKmaURdpqoX18XEW2_counting-normal,2
kOVQkT3hXPSecuCMdUHB35ejBAl2_counting-normal,2
gxy19SDvEBZdJ7ZYr2b5sS2Fxrn2_counting-normal,2
k7R0sHWreMTQCDnV5dMzd7t101A3_counting-normal,1
jtlvbJgDl6Sum26M9Tm6uZIXr6u2_counting-normal,2
MxWWtrKw3RcNjG0Rmrw9Rt4YD9E3_counting-normal,2
lkU30sqRDpTcl6VejcsNheN26kq1_counting-normal,2
ZfZdmrhvFUVDL6jqf0GaWC6rzia2_counting-normal,2
Su4dvUzB8USceT2n3F7MWDO10lD2_counting-normal,1
io9q2gZdUWhPDbYnJbzv8XsgCZz1_counting-normal,1
JeM753cUNJdIV37vCj94583kYCE2_counting-normal,2
ojihroSqhjfXVXHu7hB7gtI2Pl13_counting-normal,2
zt2ssuTmZESDhYPW40dyo5RW2sT2_counting-normal,2
QQx7MsHhXfPFNPjPAydYMmTWkpo2_counting-normal,2
nsmJcSu7zRYegSynfe707MwRpjp2_counting-normal,2
ByvAxiKJC5QyNZi2YJu6GyZYgPs1_counting-normal,2
S0VydT0PnkaGbSLPpfoz2kr48yz1_counting-normal,2
mR2kMg6kMuatgjlTHPPDNmY4YFC3_counting-normal,1
VtwjlKASmmZBtDjNuo4ryqCBfr33_counting-normal,2
b3xN4I45RJb7nxHBRUd6Q6yx3z33_counting-normal,1
sQOS8ZFe4wN6uXSrjtI5ivCt92C3_counting-normal,2
XanIvOwNxde5zwMzliOagKFFYUt1_counting-normal,2
88mEmnYlbaPo3iQRZGn8Fbm9mNs1_counting-normal,2
zyX6JZlkhxayEeUP5SL4L6WA1h13_counting-normal,2
Z0JZ3bVzYZcEx2GkbTKAyWbyC2J3_counting-normal,2
Gkp0AAA7iJakBNaPSDfnA5eEUoN2_counting-normal,2
hVuxSeriDPUtRMM8xz2g7K37k0k2_counting-normal,1
welbkeuEJpggaMpfcDyPgP8im703_counting-normal,2
VZjOs3lF37fWrg6PsWpmwjCP5UK2_counting-normal,0
EXFN8iHqxjXW7ApntIPI2qxQiMz2_counting-normal,2
g6wE0LPtHWdH7XAWDCGHB5Kj1So1_counting-normal,1
1HW5boss6UZ2uPXxGDCcwiKR8gh2_counting-normal,1
pT9egK3TaHP0NBelDs9O5mhOPLo2_counting-normal,1
JqVURYFKRWXXcxYNrqGTVte8IIJ3_counting-normal,2
O7eAgc4vq5fZQmGh60gDaMxOjgz2_counting-normal,2
gM6ePm1Ew2d0nCVAHMf2ANaKI8D2_counting-normal,2
AaTqzQjwIYaQW0MHufWVP5GWQ4I3_counting-normal,2
v0Cj73yuwacWiGqDlaVsMa1GHqd2_counting-normal,2
isi9jPjYQIRlc93sv5mb9dQseEA2_counting-normal,2
6FftFl1jWlQHb0N37KW4ajs9dqH3_counting-normal,1
65ePxgK5pQY9m95iEk0gTXX38vK2_counting-normal,1
lpnAzDCKhnNhryfkxvnedo1xnan1_counting-normal,2
g31DKGN9FreFz5HQtF6z732O0LO2_counting-normal,1
lyvfINttmWUoQsNNYdkTv8CzBa43_counting-normal,1
VFG4CURiubQsHbGiux3co3TyL043_counting-normal,2
cPuXXUduYDh1lEnHlSkDeHnbTvq2_counting-normal,2
jaaBKWGuppchj0ahnBiFzFeuBB23_counting-normal,0
jVdlO7RPQmaumDLciCDspJInwMx2_counting-normal,2
0ujmfEsuhJRsGfbW3ttpSMjwJi73_counting-normal,0
DES9AsgsFdVdBotRJ6R46C4tc9c2_counting-normal,0
hqzMroQpC0QHDRI78EvbdmhgksU2_counting-normal,2
xB1PJ5sqyuQDj48VQ3E47ap9dPn1_counting-normal,2
ItB1KcAWo8Y8Cy59mt262mXYxXU2_counting-normal,2
n53G4OdIz7a5kkUyObojHfGBvki2_counting-normal,1
Cxk4DW9S6fQhB2mafs7RBT6HCLt1_counting-normal,2
96eiRKxrQpTqK2AvQyADEtG5xEi1_counting-normal,2
2BdU00Hv7XWhJQOz0TiyeLtvbAG3_counting-normal,1
OatFCKWJSXcyyGHHGozArF6mCVU2_counting-normal,2
fff17MjZZ4ZDyFJHBTBD66jMDqq2_counting-normal,1
YDqGf8vnHSPjo3q3PjdkQ5Pm7C12_counting-normal,2
6CcWU1oa6YeaL1hletunsAHLiOx2_counting-normal,2
XGXvJt5p7wQ7fcvMbdN92bAPzZE2_counting-normal,2
6foPVVE8lRXyaiy38TRYH55s3zN2_counting-normal,0
A6cnzNlOAmM8GCpUKtC1ZwTKUiO2_counting-normal,2
3tu94JnHgHN3B7LVzqQwE25H2Gl1_counting-normal,1
jtTWQOkCx0RG5LBfKnPekeYuhMD2_counting-normal,2
UOSC4wYpuNVn7If8bs0nrpetNix2_counting-normal,2
ewjgkt6HqIQ24vpCKFBISsgr5gJ3_counting-normal,1
KOKCooQejva2hnY3f1LnxqL4gUR2_counting-normal,2
hVWqZEL0c6RSrDEjSCyvyFPMEum1_counting-normal,1
pLk1k0G3cnbfzxENxL8axlc1PTj1_counting-normal,2
5YSIWpZPYZUqG5rGievs4epu33g2_counting-normal,2
GGGztp5BbtgwQ7McufNdfMAvSFv1_counting-normal,1
bbemMSSF2DWykY2lW3pFokk39Wr1_counting-normal,1
jx5lw63NN0SESDVLpYEQTHXuzti2_counting-normal,1
cFePAw64vTSRzgy3ZXZFGC1E7rS2_counting-normal,2
7uVROrqAKPMofUKBkPhYGgeU1513_counting-normal,2
xTrcp3vDL8bkpVEICdd1YsOURKx1_counting-normal,0
e5xiRpxobLe69psjXzZtitwdxpg1_counting-normal,2
dEM0ehwUlrWLDRwRyFVY35hHfDG3_counting-normal,2
14bqYTAafsSLdCtHZVw1gavRhpd2_counting-normal,2
T6yyKorHTOXc7a7Hdw18FnNLN3I2_counting-normal,2
av4p9I9aBGfNYwrwkh4jEiEk1lE2_counting-normal,2
YEPHDMGy11bhRKUTSh5vHHfRk4K3_counting-normal,2
ugXNiwAC4VZuidrzssew4IEViQM2_counting-normal,2
UKnLR9FqNMSQ4rXR6iclPC4fknp2_counting-normal,2
BvSvfAT0dRRNGX7n6wmIpOlp7W12_counting-normal,2
tk32lejaXfVLODylFxYZC199STm2_counting-normal,2
Zs8oTVcUPTc8pk9UES7sFEhRDxX2_counting-normal,2
80M2CERHxJcqnfMAjwyheSC67Ec2_counting-normal,2
6C5Cxv34nzSpBc7hvwkP7p5olLz1_counting-normal,2
dauyEPjsulULmwBQ7REEMrEAxBk2_counting-normal,0
HTYeSgQx0TcOekPlmxF7AwDgMJq1_counting-normal,2
6xGgPexIjOVVNpVmRxzIarZHaqo1_counting-normal,2
1YKLwejE06Poo1Whg1sYL3EC8sz2_counting-normal,1
oeUYi9pKtHWMWaOPoKCjBjfOSHJ3_counting-normal,2
uUqS0VsfJrTv9zCPWwLqRmF8Uoq1_counting-normal,1
9dNkv55RCuQGvkd7ueflfG6VT2W2_counting-normal,2
pCvmqsHirKcCQyWTKFUJF14jbTH3_counting-normal,2
cfkQZPXKiwUdOgACOzPoZ7alrOh1_counting-normal,2
sSRc22AD2BNCZwcHILpCD0pbp5l2_counting-normal,2
lJlHlD5QIlOavw5qLRHbyR18T0H2_counting-normal,2
tKPYt15PqwZH8RcZnoRnkk4Q8UZ2_counting-normal,2
lMsEJjeKrHaNhvVOMzsUoCcTguY2_counting-normal,2
KzArWjCjApUOIz69TPVaZxSKQ6W2_counting-normal,2
0eQAE4NgLUWYqAaMuWoO4XgIgvF2_counting-normal,2
4pSWWWdAaUd7s2dh6eXaaXeSLIO2_counting-normal,2
eqI4Ht18bCU6HbJVycb8GgXRmbU2_counting-normal,1
j0KRTzpx8hepjyKHU3GuZ4JgmBW2_counting-normal,2
okpi2sQ8U8Vmf21zXNO6kCgks5y2_counting-normal,0
nHni2h50bzR6jh4FDPgY2NtVs7I2_counting-normal,1
3oM1GutSzARkQnaiMdIUMOSczz42_counting-normal,2
oTCyHYFIjtezHe2Tr9yZg8Lj5sv2_counting-normal,1
38CylWLQxybGkrRABrmg63KnAJd2_counting-normal,2
cAdvtOxMKHg9hO3IbimCRK9Vooi1_counting-normal,1
Eik9USYv51RYy1mxzPOGxPLhn4o1_counting-normal,2
OmMVi6kdnHbu8sKZsh6HsGHm4Cs1_counting-normal,2
MCyZwW6oHlddq3Cy7QRwPHw5gof1_counting-normal,2
f1tDfcVYVlOPYBAWP1ZDMdGER4m2_counting-normal,2
j6TNknVPY1Y5LO4PYT6RoykWbha2_counting-normal,2
3W9lHLbMzRVftjy3sxNnXwOTy6q1_counting-normal,2
IS3AoZuo0cXtuYb2aDWkrIWTciP2_counting-normal,2
9g7Qa5FMZgUoDcKvLIPLo7m6mOD3_counting-normal,2
nyOEOseZX2cXF7ItBTJP316eTrx2_counting-normal,0
wGREdkmvqncUfRgcia9679biMIC3_counting-normal,2
11GcRROEvCReCSBzteGoFLw1GyS2_counting-normal,1
rAPBfRm8PdZvmMY0SVTQCbN6hhE2_counting-normal,1
REFqANOm1nYxqZQ8t5EftdmwYeh1_counting-normal,2
KoVhPh3wszMRh4pyxUzNhhSwxyX2_counting-normal,2
tpnRTSUMvkT4tJZpIQi0OghPefz1_counting-normal,2
